_id,userId,startDate,endDate,rowId,projectId,taskId,comments,column_0,column_1,column_2,column_3,column_4,column_5,column_6,status
66163693d969750d958a7ffd,JMAN566,30-10-2023,05-11-2023,4,PROJ70577,Develop data lifecycle management workflows,Meeting Scheduled,0,10,6,5,7,8,10,submit
66163693d969750d958a7ffe,JMAN566,06-11-2023,12-11-2023,1,PROJ70577,Design and implement continuous integration workflow,Requirement Clarified,5,0,5,4,12,4,6,submit
66163693d969750d958a7fff,JMAN566,06-11-2023,12-11-2023,2,PROJ70577,Design and implement data lineage visualization tools,Meeting Scheduled,0,3,7,6,11,7,12,submit
66163693d969750d958a8000,JMAN566,06-11-2023,12-11-2023,3,PROJ70577,Develop data lifecycle management workflows,User Feedback,12,11,5,6,2,4,3,save
66163693d969750d958a8001,JMAN566,06-11-2023,12-11-2023,4,PROJ70577,Implement data encryption and security measures,Design Updated,0,9,12,3,3,1,12,submit
66163693d969750d958a8002,JMAN566,13-11-2023,19-11-2023,1,PROJ70577,Develop data lifecycle management workflows,User Feedback,7,12,3,6,5,11,3,submit
66163693d969750d958a8003,JMAN566,13-11-2023,19-11-2023,2,PROJ70577,Design and implement continuous integration workflow,Deadline Extended,11,10,3,8,9,1,9,submit
66163693d969750d958a8004,JMAN981,02-10-2023,08-10-2023,1,PROJ35653,Implement automated data governance policy compliance assessment and reporting pipelines,Design Updated,8,6,4,2,3,12,12,save
66163693d969750d958a8005,JMAN981,02-10-2023,08-10-2023,2,PROJ35653,Build real-time data validation and correction pipelines,Documentation Revised,0,3,9,0,2,7,8,save
66163693d969750d958a8006,JMAN981,09-10-2023,15-10-2023,1,PROJ35653,Implement automated data governance policy compliance assessment and reporting pipelines,Deployment Ready,11,12,4,12,6,7,4,submit
66163693d969750d958a8007,JMAN981,09-10-2023,15-10-2023,2,PROJ35653,Design and implement event-driven architecture,Deadline Extended,3,1,7,11,0,5,6,save
66163693d969750d958a8008,JMAN981,09-10-2023,15-10-2023,3,PROJ35653,Implement automated data governance policy compliance assessment and reporting pipelines,User Feedback,10,4,10,2,2,2,7,save
66163693d969750d958a8009,JMAN981,09-10-2023,15-10-2023,4,PROJ35653,Design and implement event-driven architecture,Deadline Extended,2,12,12,9,12,1,11,submit
66163693d969750d958a800a,JMAN981,09-10-2023,15-10-2023,5,PROJ35653,Design and implement event-driven architecture,Feature Implemented,1,10,4,4,0,8,0,submit
66163693d969750d958a800b,JMAN981,16-10-2023,22-10-2023,1,PROJ35653,Build real-time data validation and correction pipelines,Code Review,11,0,11,5,9,1,7,save
66163693d969750d958a800c,JMAN981,16-10-2023,22-10-2023,2,PROJ35653,Design and implement event-driven architecture,Data Analysis,1,10,9,11,9,8,4,submit
66163693d969750d958a800d,JMAN981,23-10-2023,29-10-2023,1,PROJ35653,Design and implement event-driven architecture,Design Updated,0,10,11,0,8,12,8,submit
66163693d969750d958a800e,JMAN981,23-10-2023,29-10-2023,2,PROJ35653,Design and implement event-driven architecture,Feature Implemented,5,8,8,11,3,2,5,save
66163693d969750d958a800f,JMAN981,23-10-2023,29-10-2023,3,PROJ35653,Implement automated data governance policy compliance assessment and reporting pipelines,Meeting Scheduled,4,11,10,6,3,2,9,submit
66163693d969750d958a8010,JMAN981,23-10-2023,29-10-2023,4,PROJ35653,Design and implement event-driven architecture,Code Review,0,2,3,4,2,4,11,submit
66163693d969750d958a8011,JMAN981,23-10-2023,29-10-2023,5,PROJ35653,Create data reporting and visualization tools,Design Updated,6,9,9,9,4,9,10,save
66163693d969750d958a8012,JMAN981,30-10-2023,05-11-2023,1,PROJ35653,Implement automated data governance policy compliance assessment and reporting pipelines,Security Patch,1,8,9,6,0,10,10,submit
66163693d969750d958a8013,JMAN981,30-10-2023,05-11-2023,2,PROJ35653,Design and implement task scheduling system,Code Review,8,8,1,8,10,6,0,submit
66163693d969750d958a8014,JMAN981,06-11-2023,12-11-2023,1,PROJ35653,Design and implement event-driven architecture,Design Updated,2,8,11,2,9,5,6,save
66163693d969750d958a8015,JMAN981,06-11-2023,12-11-2023,2,PROJ35653,Design and implement task scheduling system,Testing Passed,4,11,7,10,9,6,0,save
66163693d969750d958a8016,JMAN981,06-11-2023,12-11-2023,3,PROJ35653,Implement automated data governance policy compliance assessment and reporting pipelines,Feature Implemented,4,0,9,3,11,11,5,submit
66163693d969750d958a8017,JMAN981,06-11-2023,12-11-2023,4,PROJ35653,Design and implement task scheduling system,Security Patch,11,3,2,1,4,9,0,submit
66163693d969750d958a8018,JMAN981,06-11-2023,12-11-2023,5,PROJ35653,Design and implement event-driven architecture,Meeting Scheduled,5,11,2,8,1,5,5,save
66163693d969750d958a8019,JMAN981,13-11-2023,19-11-2023,1,PROJ35653,Design and implement event-driven architecture,Bug Fixed,9,4,4,1,2,4,0,save
66163693d969750d958a801a,JMAN981,13-11-2023,19-11-2023,2,PROJ35653,Implement automated data governance policy compliance assessment and reporting pipelines,Code Review,6,9,2,6,11,8,4,submit
66163693d969750d958a801b,JMAN981,20-11-2023,26-11-2023,1,PROJ35653,Design and implement event-driven architecture,Testing Passed,5,7,5,7,5,3,6,save
66163693d969750d958a801c,JMAN981,20-11-2023,26-11-2023,2,PROJ35653,Design and implement task scheduling system,Meeting Scheduled,1,7,9,5,12,11,9,save
66163693d969750d958a801d,JMAN981,20-11-2023,26-11-2023,3,PROJ35653,Build real-time data validation and correction pipelines,Infrastructure Setup,11,0,12,7,8,9,2,submit
66163693d969750d958a801e,JMAN981,20-11-2023,26-11-2023,4,PROJ35653,Design and implement task scheduling system,Design Updated,4,4,3,3,2,1,9,submit
66163693d969750d958a801f,JMAN981,20-11-2023,26-11-2023,5,PROJ35653,Build real-time data validation and correction pipelines,Task Completed,11,0,8,10,7,12,2,save
66163693d969750d958a8020,JMAN981,27-11-2023,03-12-2023,1,PROJ35653,Implement automated data governance policy compliance assessment and reporting pipelines,Deployment Ready,5,4,5,4,6,10,2,submit
66163693d969750d958a8021,JMAN981,27-11-2023,03-12-2023,2,PROJ35653,Create data reporting and visualization tools,Progress Update,5,1,7,4,8,7,12,submit
66163693d969750d958a8022,JMAN981,27-11-2023,03-12-2023,3,PROJ35653,Design and implement event-driven architecture,Code Review,12,1,6,10,7,1,3,save
66163693d969750d958a8023,JMAN981,27-11-2023,03-12-2023,4,PROJ35653,Create data reporting and visualization tools,Security Patch,2,5,2,5,7,7,9,submit
66163693d969750d958a8024,JMAN981,27-11-2023,03-12-2023,5,PROJ35653,Design and implement event-driven architecture,Code Review,4,8,3,6,0,11,7,submit
66163693d969750d958a8025,JMAN257,31-07-2023,06-08-2023,1,PROJ12538,Implement data backup and disaster recovery measures,Documentation Revised,5,4,8,0,2,2,2,submit
66163693d969750d958a8026,JMAN257,31-07-2023,06-08-2023,2,PROJ12538,Build data migration tooling for seamless upgrades,Issue Resolved,0,9,7,2,12,11,11,save
66163693d969750d958a8027,JMAN257,07-08-2023,13-08-2023,1,PROJ12538,Build data migration tooling for seamless upgrades,Design Updated,0,2,4,10,9,10,5,submit
66163693d969750d958a8028,JMAN257,07-08-2023,13-08-2023,2,PROJ12538,Build data migration tooling for seamless upgrades,Meeting Scheduled,3,0,10,5,6,1,6,save
66163693d969750d958a8029,JMAN257,07-08-2023,13-08-2023,3,PROJ12538,Create automated data governance policy compliance assessment and reporting dashboards,Progress Update,10,11,10,0,6,7,7,submit
66163693d969750d958a802a,JMAN257,14-08-2023,20-08-2023,1,PROJ12538,Implement data backup and disaster recovery measures,Progress Update,10,9,9,1,2,5,12,save
66163693d969750d958a802b,JMAN257,21-08-2023,27-08-2023,1,PROJ12538,Create automated data governance policy compliance assessment and reporting dashboards,Performance Optimization,12,9,9,7,3,4,12,save
66163693d969750d958a802c,JMAN257,21-08-2023,27-08-2023,2,PROJ12538,Design and implement distributed caching system,User Feedback,2,0,12,11,6,2,0,submit
66163693d969750d958a802d,JMAN257,21-08-2023,27-08-2023,3,PROJ12538,Design and implement distributed caching system,Progress Update,4,7,3,9,8,3,1,save
66163693d969750d958a802e,JMAN257,21-08-2023,27-08-2023,4,PROJ12538,Build data migration tooling for seamless upgrades,Task Completed,3,4,11,2,7,9,1,save
66163693d969750d958a802f,JMAN257,28-08-2023,03-09-2023,1,PROJ12538,Build data migration tooling for seamless upgrades,Deadline Extended,1,9,12,11,9,5,4,save
66163693d969750d958a8030,JMAN257,28-08-2023,03-09-2023,2,PROJ12538,Build data migration tooling for seamless upgrades,Testing Passed,6,9,7,9,11,4,12,save
66163693d969750d958a8031,JMAN257,04-09-2023,10-09-2023,1,PROJ12538,Build data migration tooling for seamless upgrades,Bug Fixed,6,1,2,5,6,3,9,save
66163693d969750d958a8032,JMAN257,11-09-2023,17-09-2023,1,PROJ12538,Develop microservices architecture,Security Patch,11,4,10,4,8,10,0,save
66163693d969750d958a8033,JMAN257,11-09-2023,17-09-2023,2,PROJ12538,Develop microservices architecture,Progress Update,10,2,8,4,6,2,11,save
66163693d969750d958a8034,JMAN257,11-09-2023,17-09-2023,3,PROJ12538,Create automated data governance policy compliance assessment and reporting dashboards,Deadline Extended,1,0,1,1,12,10,9,submit
66163693d969750d958a8035,JMAN257,18-09-2023,24-09-2023,1,PROJ12538,Implement data backup and disaster recovery measures,Code Review,10,1,2,5,11,2,11,save
66163693d969750d958a8036,JMAN257,18-09-2023,24-09-2023,2,PROJ12538,Create automated data governance policy compliance assessment and reporting dashboards,Documentation Revised,12,9,12,6,11,5,4,submit
66163693d969750d958a8037,JMAN257,25-09-2023,01-10-2023,1,PROJ12538,Implement data backup and disaster recovery measures,Documentation Revised,11,10,3,1,10,10,6,submit
66163693d969750d958a8038,JMAN257,25-09-2023,01-10-2023,2,PROJ12538,Build data migration tooling for seamless upgrades,Documentation Revised,12,5,6,1,12,8,0,submit
66163693d969750d958a8039,JMAN257,25-09-2023,01-10-2023,3,PROJ12538,Design and implement distributed caching system,Testing Passed,10,12,0,0,11,2,10,save
66163693d969750d958a803a,JMAN257,25-09-2023,01-10-2023,4,PROJ12538,Build data migration tooling for seamless upgrades,Issue Resolved,0,3,9,5,2,6,0,save
66163693d969750d958a803b,JMAN14,09-01-2023,15-01-2023,1,PROJ54713,Create data-driven anomaly detection algorithms,Bug Fixed,5,12,6,9,2,7,11,submit
66163693d969750d958a803c,JMAN14,09-01-2023,15-01-2023,2,PROJ54713,Create data-driven anomaly detection algorithms,Task Completed,11,2,3,2,5,7,6,submit
66163693d969750d958a803d,JMAN14,09-01-2023,15-01-2023,3,PROJ54713,Design and implement data governance policy compliance assessment and reporting platforms,Design Updated,9,7,9,2,10,5,7,submit
66163693d969750d958a803e,JMAN14,16-01-2023,22-01-2023,1,PROJ54713,Build data pipeline for real-time analytics,Issue Resolved,12,4,10,5,8,3,3,save
66163693d969750d958a803f,JMAN14,16-01-2023,22-01-2023,2,PROJ54713,Develop real-time data governance policy compliance assessment and reporting approval workflows,Code Review,7,2,8,2,7,7,1,save
66163693d969750d958a8040,JMAN14,23-01-2023,29-01-2023,1,PROJ54713,Design and implement data governance policy compliance assessment and reporting platforms,Progress Update,8,4,12,0,5,9,3,save
66163693d969750d958a8041,JMAN14,23-01-2023,29-01-2023,2,PROJ54713,Develop real-time data governance policy compliance assessment and reporting approval workflows,Progress Update,1,8,3,10,0,5,9,save
66163693d969750d958a8042,JMAN14,23-01-2023,29-01-2023,3,PROJ54713,Develop real-time data governance policy compliance assessment and reporting approval workflows,User Feedback,0,7,8,8,8,0,1,submit
66163693d969750d958a8043,JMAN14,23-01-2023,29-01-2023,4,PROJ54713,Develop real-time data governance policy compliance assessment and reporting approval workflows,Progress Update,0,2,11,6,2,12,8,submit
66163693d969750d958a8044,JMAN14,23-01-2023,29-01-2023,5,PROJ54713,Design and implement data governance policy compliance assessment and reporting platforms,User Feedback,0,5,11,3,12,4,7,submit
66163693d969750d958a8045,JMAN14,30-01-2023,05-02-2023,1,PROJ54713,Create data-driven anomaly detection algorithms,Task Completed,6,7,7,9,2,7,0,submit
66163693d969750d958a8046,JMAN14,30-01-2023,05-02-2023,2,PROJ54713,Design and implement data governance policy compliance assessment and reporting platforms,Issue Resolved,1,9,4,9,0,6,6,save
66163693d969750d958a8047,JMAN14,30-01-2023,05-02-2023,3,PROJ54713,Create data-driven anomaly detection algorithms,Deployment Ready,10,0,3,1,10,1,11,submit
66163693d969750d958a8048,JMAN14,30-01-2023,05-02-2023,4,PROJ54713,Design and implement data governance policy compliance assessment and reporting platforms,Documentation Revised,6,2,11,5,1,2,0,submit
66163693d969750d958a8049,JMAN14,30-01-2023,05-02-2023,5,PROJ54713,Build data pipeline for real-time analytics,Documentation Revised,10,3,6,4,1,2,12,submit
66163693d969750d958a804a,JMAN14,06-02-2023,12-02-2023,1,PROJ54713,Build data pipeline for real-time analytics,Task Completed,5,6,4,12,6,1,2,save
66163693d969750d958a804b,JMAN14,06-02-2023,12-02-2023,2,PROJ54713,Build data pipeline for real-time analytics,Feature Implemented,4,3,10,4,9,1,7,submit
66163693d969750d958a804c,JMAN14,06-02-2023,12-02-2023,3,PROJ54713,Create data-driven anomaly detection algorithms,Design Updated,0,9,3,6,12,4,6,save
66163693d969750d958a804d,JMAN14,13-02-2023,19-02-2023,1,PROJ54713,Build data pipeline for real-time analytics,Data Analysis,7,12,10,5,3,12,4,save
66163693d969750d958a804e,JMAN14,13-02-2023,19-02-2023,2,PROJ54713,Build data pipeline for real-time analytics,Issue Resolved,10,6,12,1,11,12,4,save
66163693d969750d958a804f,JMAN14,13-02-2023,19-02-2023,3,PROJ54713,Design and implement data governance policy compliance assessment and reporting platforms,Testing Passed,4,6,11,2,4,3,5,save
66163693d969750d958a8050,JMAN14,13-02-2023,19-02-2023,4,PROJ54713,Design and implement data governance policy compliance assessment and reporting platforms,Code Review,3,8,6,0,1,12,4,submit
66163693d969750d958a8051,JMAN14,13-02-2023,19-02-2023,5,PROJ54713,Develop real-time data governance policy compliance assessment and reporting approval workflows,Security Patch,1,2,2,3,9,3,9,submit
66163693d969750d958a8052,JMAN14,20-02-2023,26-02-2023,1,PROJ54713,Create data-driven anomaly detection algorithms,Security Patch,1,11,1,11,9,8,5,save
66163693d969750d958a8053,JMAN14,20-02-2023,26-02-2023,2,PROJ54713,Create data-driven anomaly detection algorithms,Meeting Scheduled,3,7,0,10,12,12,12,save
66163693d969750d958a8054,JMAN14,20-02-2023,26-02-2023,3,PROJ54713,Design and implement data governance policy compliance assessment and reporting platforms,Testing Passed,5,6,0,8,12,9,7,save
66163693d969750d958a8055,JMAN14,27-02-2023,05-03-2023,1,PROJ54713,Build data pipeline for real-time analytics,Performance Optimization,6,9,3,0,2,8,8,submit
66163693d969750d958a8056,JMAN14,27-02-2023,05-03-2023,2,PROJ54713,Build data pipeline for real-time analytics,Deployment Ready,1,0,12,2,4,4,1,save
66163693d969750d958a8057,JMAN14,06-03-2023,12-03-2023,1,PROJ54713,Develop real-time data governance policy compliance assessment and reporting approval workflows,Data Analysis,10,7,4,8,11,2,4,submit
66163693d969750d958a8058,JMAN14,06-03-2023,12-03-2023,2,PROJ54713,Create data-driven anomaly detection algorithms,Documentation Revised,3,10,12,7,0,12,11,save
66163693d969750d958a8059,JMAN14,06-03-2023,12-03-2023,3,PROJ54713,Develop real-time data governance policy compliance assessment and reporting approval workflows,Data Analysis,5,0,6,2,3,3,2,save
66163693d969750d958a805a,JMAN14,06-03-2023,12-03-2023,4,PROJ54713,Develop real-time data governance policy compliance assessment and reporting approval workflows,Documentation Revised,3,11,12,6,1,3,10,save
66163693d969750d958a805b,JMAN873,02-10-2023,08-10-2023,1,PROJ27248,Build automated data access request approval workflows,Deadline Extended,2,11,7,12,6,7,9,save
66163693d969750d958a805c,JMAN873,02-10-2023,08-10-2023,2,PROJ27248,Design and implement data governance policy compliance assessment and reporting approval workflows,Infrastructure Setup,10,3,4,12,0,2,12,save
66163693d969750d958a805d,JMAN873,02-10-2023,08-10-2023,3,PROJ27248,Develop user-centric data privacy compliance training modules,Bug Fixed,6,9,0,6,0,5,0,save
66163693d969750d958a805e,JMAN873,09-10-2023,15-10-2023,1,PROJ27248,Design and implement data governance policy compliance assessment and reporting approval workflows,Data Analysis,5,8,0,5,4,10,8,save
66163693d969750d958a805f,JMAN873,09-10-2023,15-10-2023,2,PROJ27248,Build automated data access request approval workflows,User Feedback,6,12,3,10,4,0,0,save
66163693d969750d958a8060,JMAN873,09-10-2023,15-10-2023,3,PROJ27248,Build automated data access request approval workflows,Testing Passed,1,11,3,11,7,12,10,save
66163693d969750d958a8061,JMAN873,09-10-2023,15-10-2023,4,PROJ27248,Develop user-centric data privacy compliance training modules,Infrastructure Setup,2,0,2,7,4,11,3,submit
66163693d969750d958a8062,JMAN873,09-10-2023,15-10-2023,5,PROJ27248,Design and implement data governance policy compliance assessment and reporting approval workflows,Documentation Revised,7,5,3,6,7,9,2,save
66163693d969750d958a8063,JMAN873,16-10-2023,22-10-2023,1,PROJ27248,Design and implement data governance policy enforcement mechanisms,User Feedback,9,1,8,6,9,4,10,save
66163693d969750d958a8064,JMAN873,16-10-2023,22-10-2023,2,PROJ27248,Implement automated data governance policy compliance assessment and reporting pipelines,Progress Update,12,1,5,8,2,2,6,submit
