userId,startDate,endDate,projectId,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,total
JMAN873,27-11-2023,03-12-2023,PROJ27248,5,8,6,5,8,2,1,5,5,4,49
JMAN873,27-11-2023,03-12-2023,PROJ27248,8,1,9,8,3,2,9,7,7,7,61
JMAN920,27-11-2023,03-12-2023,PROJ42948,2,7,2,8,1,7,1,3,8,6,45
JMAN920,27-11-2023,03-12-2023,PROJ42948,1,10,4,2,9,4,8,3,7,7,55
JMAN920,04-12-2023,10-12-2023,PROJ42948,7,5,7,1,3,5,7,8,2,1,46
JMAN920,04-12-2023,10-12-2023,PROJ42948,10,7,10,9,4,2,10,2,4,6,64
JMAN920,11-12-2023,17-12-2023,PROJ42948,3,7,9,2,7,3,4,4,6,1,46
JMAN920,11-12-2023,17-12-2023,PROJ42948,2,3,1,10,6,3,4,6,1,7,43
JMAN920,18-12-2023,24-12-2023,PROJ42948,10,8,1,1,5,1,5,5,6,7,49
JMAN920,25-12-2023,31-12-2023,PROJ42948,2,8,10,1,10,1,9,8,8,4,61
JMAN920,01-01-2024,07-01-2024,PROJ42948,4,9,10,9,1,7,1,9,2,5,57
JMAN920,01-01-2024,07-01-2024,PROJ42948,5,4,2,3,7,4,3,5,5,10,48
JMAN920,01-01-2024,07-01-2024,PROJ42948,2,2,6,10,7,5,9,1,2,5,49
JMAN920,15-01-2024,21-01-2024,PROJ42948,6,9,9,1,1,5,10,6,5,9,61
JMAN920,15-01-2024,21-01-2024,PROJ42948,7,8,1,4,3,7,2,2,1,3,38
JMAN920,15-01-2024,21-01-2024,PROJ42948,9,1,7,3,10,2,10,5,4,10,61
JMAN886,05-02-2024,11-02-2024,PROJ55471,1,3,9,2,1,1,10,3,3,5,38
JMAN886,05-02-2024,11-02-2024,PROJ55471,5,2,3,4,5,10,1,4,1,8,43
JMAN886,05-02-2024,11-02-2024,PROJ55471,8,1,10,1,7,9,10,1,9,9,65
JMAN886,05-02-2024,11-02-2024,PROJ55471,8,8,7,2,8,6,8,4,9,3,63
JMAN886,05-02-2024,11-02-2024,PROJ55471,2,4,6,9,7,4,9,1,2,7,51
JMAN886,12-02-2024,18-02-2024,PROJ55471,2,3,6,9,3,1,4,9,10,7,54
JMAN886,12-02-2024,18-02-2024,PROJ55471,4,8,9,6,1,7,6,9,7,5,62
JMAN886,12-02-2024,18-02-2024,PROJ55471,7,1,2,1,8,2,4,10,10,7,52
JMAN886,12-02-2024,18-02-2024,PROJ55471,1,10,9,3,7,7,9,8,6,10,70
JMAN886,12-02-2024,18-02-2024,PROJ55471,4,8,8,1,7,6,1,6,10,10,61
JMAN886,19-02-2024,25-02-2024,PROJ55471,9,9,4,9,1,8,9,10,2,9,70
JMAN886,19-02-2024,25-02-2024,PROJ55471,9,6,2,5,7,2,5,8,4,1,49
JMAN886,19-02-2024,25-02-2024,PROJ55471,3,4,10,4,4,4,8,1,9,3,50
JMAN886,19-02-2024,25-02-2024,PROJ55471,2,3,2,5,7,6,5,2,3,5,40
JMAN886,26-02-2024,03-03-2024,PROJ55471,8,3,4,2,4,7,4,9,4,6,51
JMAN886,26-02-2024,03-03-2024,PROJ55471,5,2,7,3,3,4,2,7,4,5,42
JMAN886,26-02-2024,03-03-2024,PROJ55471,6,7,3,7,6,1,1,4,10,6,51
JMAN886,26-02-2024,03-03-2024,PROJ55471,5,2,6,4,6,3,4,9,7,4,50
JMAN886,26-02-2024,03-03-2024,PROJ55471,10,7,5,7,1,3,3,10,4,8,58
JMAN886,04-03-2024,10-03-2024,PROJ55471,9,6,4,2,5,4,10,4,10,5,59
JMAN886,04-03-2024,10-03-2024,PROJ55471,7,6,8,5,9,10,7,8,10,6,76
JMAN886,04-03-2024,10-03-2024,PROJ55471,2,3,1,5,6,9,6,7,8,2,49
JMAN886,11-03-2024,17-03-2024,PROJ55471,7,8,7,3,7,10,8,10,10,7,77
JMAN886,11-03-2024,17-03-2024,PROJ55471,4,2,9,3,6,9,6,8,1,4,52
JMAN886,11-03-2024,17-03-2024,PROJ55471,1,10,4,7,10,2,8,8,8,6,64
JMAN886,11-03-2024,17-03-2024,PROJ55471,8,4,3,3,8,8,1,2,7,8,52
JMAN886,11-03-2024,17-03-2024,PROJ55471,2,9,10,6,6,8,1,2,2,8,54
JMAN886,18-03-2024,24-03-2024,PROJ55471,4,1,3,2,1,7,3,10,10,10,51
JMAN886,18-03-2024,24-03-2024,PROJ55471,9,6,8,3,7,10,1,4,2,2,52
JMAN886,18-03-2024,24-03-2024,PROJ55471,1,9,5,7,6,3,2,10,5,5,53
JMAN886,18-03-2024,24-03-2024,PROJ55471,2,1,2,1,4,1,1,7,1,4,24
JMAN886,25-03-2024,31-03-2024,PROJ55471,8,9,10,1,3,6,8,6,10,6,67
JMAN886,25-03-2024,31-03-2024,PROJ55471,10,4,1,1,2,9,7,9,4,2,49
JMAN886,25-03-2024,31-03-2024,PROJ55471,5,1,6,5,7,8,2,4,4,4,46
JMAN54,06-03-2023,12-03-2023,PROJ38309,8,9,7,5,5,7,5,9,7,10,72
JMAN54,06-03-2023,12-03-2023,PROJ38309,4,10,8,9,2,6,10,9,8,9,75
JMAN54,13-03-2023,19-03-2023,PROJ38309,3,6,6,1,8,6,10,9,3,8,60
JMAN54,13-03-2023,19-03-2023,PROJ38309,3,6,9,4,10,6,3,4,1,6,52
JMAN54,13-03-2023,19-03-2023,PROJ38309,7,2,9,4,2,9,1,2,5,6,47
JMAN54,20-03-2023,26-03-2023,PROJ38309,2,9,1,8,5,4,8,5,6,10,58
JMAN54,20-03-2023,26-03-2023,PROJ38309,3,6,5,9,8,6,6,1,9,7,60
JMAN54,20-03-2023,26-03-2023,PROJ38309,1,9,4,10,3,8,1,5,5,9,55
JMAN54,20-03-2023,26-03-2023,PROJ38309,9,5,10,8,6,2,6,3,7,4,60
JMAN54,27-03-2023,02-04-2023,PROJ38309,3,1,2,4,7,2,3,9,5,8,44
JMAN54,27-03-2023,02-04-2023,PROJ38309,5,3,7,1,8,3,6,8,4,6,51
JMAN54,27-03-2023,02-04-2023,PROJ38309,6,6,5,8,1,4,3,10,2,8,53
JMAN54,03-04-2023,09-04-2023,PROJ38309,10,7,9,7,7,8,4,3,8,4,67
JMAN54,03-04-2023,09-04-2023,PROJ38309,4,6,9,5,10,3,2,3,8,5,55
JMAN54,03-04-2023,09-04-2023,PROJ38309,1,5,2,9,7,1,5,8,1,3,42
JMAN54,10-04-2023,16-04-2023,PROJ38309,6,3,9,10,2,2,5,4,6,8,55
JMAN54,10-04-2023,16-04-2023,PROJ38309,2,4,1,2,1,6,2,10,4,5,37
JMAN54,10-04-2023,16-04-2023,PROJ38309,10,6,5,4,5,8,7,3,3,7,58
JMAN54,10-04-2023,16-04-2023,PROJ38309,6,2,4,3,3,5,5,3,4,1,36
JMAN54,17-04-2023,23-04-2023,PROJ38309,6,5,6,4,6,7,8,6,1,1,50
JMAN54,17-04-2023,23-04-2023,PROJ38309,5,5,1,1,9,6,5,8,9,3,52
JMAN54,17-04-2023,23-04-2023,PROJ38309,7,4,2,5,5,9,10,4,4,1,51
JMAN54,24-04-2023,30-04-2023,PROJ38309,1,4,2,8,3,8,1,5,1,5,38
JMAN54,24-04-2023,30-04-2023,PROJ38309,6,5,5,4,4,1,5,9,9,1,49
JMAN54,01-05-2023,07-05-2023,PROJ38309,2,10,1,5,9,6,8,4,4,5,54
JMAN54,01-05-2023,07-05-2023,PROJ38309,2,5,3,4,5,9,2,4,9,2,45
JMAN54,01-05-2023,07-05-2023,PROJ38309,6,10,7,10,7,9,1,3,9,7,69
JMAN54,01-05-2023,07-05-2023,PROJ38309,1,10,7,3,6,3,5,10,8,1,54
JMAN54,01-05-2023,07-05-2023,PROJ38309,5,8,4,9,4,6,3,10,4,3,56
JMAN776,20-02-2023,26-02-2023,PROJ63301,6,7,2,7,2,8,3,6,6,1,48
JMAN776,20-02-2023,26-02-2023,PROJ63301,4,3,6,10,3,5,8,7,3,2,51
JMAN776,20-02-2023,26-02-2023,PROJ63301,5,1,4,9,8,1,6,7,8,10,59
JMAN776,20-02-2023,26-02-2023,PROJ63301,10,8,5,9,3,10,2,6,7,10,70
JMAN776,20-02-2023,26-02-2023,PROJ63301,8,10,8,4,1,9,2,2,5,6,55
JMAN776,27-02-2023,05-03-2023,PROJ63301,7,4,5,8,3,9,10,10,5,6,67
JMAN776,27-02-2023,05-03-2023,PROJ63301,9,1,6,1,10,5,6,3,6,3,50
JMAN776,27-02-2023,05-03-2023,PROJ63301,9,7,8,2,9,1,4,1,10,3,54
JMAN776,27-02-2023,05-03-2023,PROJ63301,3,5,3,2,2,5,10,8,10,5,53
JMAN776,27-02-2023,05-03-2023,PROJ63301,4,10,2,5,4,9,5,3,8,10,60
JMAN776,06-03-2023,12-03-2023,PROJ63301,4,10,4,1,5,1,7,3,9,9,53
JMAN776,06-03-2023,12-03-2023,PROJ63301,1,10,2,4,1,6,9,8,6,1,48
JMAN776,13-03-2023,19-03-2023,PROJ63301,4,7,6,5,2,3,5,2,4,4,42
JMAN776,13-03-2023,19-03-2023,PROJ63301,3,4,6,4,10,8,1,1,2,7,46
JMAN776,20-03-2023,26-03-2023,PROJ63301,7,9,7,9,8,3,10,6,8,3,70
JMAN776,20-03-2023,26-03-2023,PROJ63301,10,7,7,7,8,5,3,6,1,5,59
JMAN776,20-03-2023,26-03-2023,PROJ63301,9,6,5,5,9,9,1,4,10,5,63
JMAN776,20-03-2023,26-03-2023,PROJ63301,4,7,5,9,4,3,9,5,6,4,56
JMAN776,27-03-2023,02-04-2023,PROJ63301,7,8,6,1,5,3,3,5,10,3,51
JMAN776,27-03-2023,02-04-2023,PROJ63301,8,8,9,2,6,7,8,7,9,7,71
JMAN776,27-03-2023,02-04-2023,PROJ63301,6,10,4,7,6,5,9,6,1,6,60
JMAN776,27-03-2023,02-04-2023,PROJ63301,7,6,5,7,9,9,3,1,6,6,59
JMAN776,03-04-2023,09-04-2023,PROJ63301,4,7,1,10,2,2,6,6,1,6,45
JMAN776,03-04-2023,09-04-2023,PROJ63301,1,4,8,8,10,9,9,2,4,8,63
JMAN776,10-04-2023,16-04-2023,PROJ63301,8,4,6,3,7,1,4,8,8,9,58
JMAN776,10-04-2023,16-04-2023,PROJ63301,8,1,1,8,8,2,7,6,10,2,53
JMAN776,10-04-2023,16-04-2023,PROJ63301,9,9,10,10,9,10,6,2,10,1,76
JMAN776,17-04-2023,23-04-2023,PROJ63301,3,9,10,9,10,7,10,4,9,1,72
JMAN776,17-04-2023,23-04-2023,PROJ63301,3,5,9,3,8,4,7,4,2,5,50
JMAN468,27-02-2023,05-03-2023,PROJ54713,10,4,2,8,2,9,6,3,5,8,57
JMAN468,27-02-2023,05-03-2023,PROJ54713,6,8,5,9,5,6,5,3,1,8,56
JMAN468,27-02-2023,05-03-2023,PROJ54713,5,1,8,3,10,10,9,10,9,7,72
JMAN468,27-02-2023,05-03-2023,PROJ54713,6,7,7,2,7,9,6,7,1,1,53
JMAN468,27-02-2023,05-03-2023,PROJ54713,1,2,5,3,4,8,4,1,9,4,41
JMAN468,06-03-2023,12-03-2023,PROJ54713,3,6,4,5,4,1,9,10,4,6,52
JMAN468,06-03-2023,12-03-2023,PROJ54713,5,8,7,3,5,3,7,10,7,6,61
JMAN468,13-03-2023,19-03-2023,PROJ54713,9,3,1,8,1,9,9,1,6,4,51
JMAN468,13-03-2023,19-03-2023,PROJ54713,2,5,2,10,8,6,4,10,4,9,60
JMAN468,13-03-2023,19-03-2023,PROJ54713,1,4,4,5,6,3,1,9,7,8,48
JMAN468,20-03-2023,26-03-2023,PROJ54713,10,6,1,10,4,8,1,10,4,2,56
JMAN468,20-03-2023,26-03-2023,PROJ54713,7,4,5,3,3,5,5,2,8,9,51
JMAN468,27-03-2023,02-04-2023,PROJ54713,2,3,3,3,5,3,5,5,3,4,36
JMAN468,27-03-2023,02-04-2023,PROJ54713,3,7,3,4,6,1,3,8,10,10,55
JMAN468,27-03-2023,02-04-2023,PROJ54713,6,9,1,3,1,7,7,1,6,10,51
JMAN468,27-03-2023,02-04-2023,PROJ54713,9,8,1,5,3,9,10,3,7,6,61
JMAN468,27-03-2023,02-04-2023,PROJ54713,7,8,5,5,2,1,3,9,6,3,49
JMAN468,03-04-2023,09-04-2023,PROJ54713,4,1,10,3,4,2,5,9,10,7,55
JMAN468,03-04-2023,09-04-2023,PROJ54713,7,7,8,8,2,3,10,2,1,1,49
JMAN468,03-04-2023,09-04-2023,PROJ54713,7,8,5,10,10,7,4,6,6,10,73
JMAN468,03-04-2023,09-04-2023,PROJ54713,2,10,4,5,8,6,8,2,2,6,53
JMAN468,03-04-2023,09-04-2023,PROJ54713,3,3,5,5,10,2,9,2,1,1,41
JMAN468,10-04-2023,16-04-2023,PROJ54713,6,9,10,9,3,6,1,7,4,9,64
JMAN468,10-04-2023,16-04-2023,PROJ54713,1,9,7,7,4,2,7,2,8,2,49
JMAN468,10-04-2023,16-04-2023,PROJ54713,2,2,8,5,6,8,2,5,7,5,50
JMAN468,10-04-2023,16-04-2023,PROJ54713,6,8,9,7,1,9,2,2,3,5,52
JMAN468,17-04-2023,23-04-2023,PROJ54713,8,3,3,6,5,8,6,8,7,1,55
JMAN468,17-04-2023,23-04-2023,PROJ54713,10,5,9,9,3,10,5,8,5,9,73
JMAN468,24-04-2023,30-04-2023,PROJ54713,8,7,1,10,10,5,4,1,10,5,61
JMAN468,24-04-2023,30-04-2023,PROJ54713,5,2,8,8,4,1,9,1,8,4,50
JMAN468,24-04-2023,30-04-2023,PROJ54713,7,9,5,1,8,7,3,3,1,7,51
JMAN566,13-02-2023,19-02-2023,PROJ70577,3,2,6,3,7,1,5,5,9,6,47
JMAN566,13-02-2023,19-02-2023,PROJ70577,4,2,4,1,5,4,3,5,4,2,34
JMAN566,13-02-2023,19-02-2023,PROJ70577,5,1,5,4,10,6,10,10,3,5,59
JMAN566,13-02-2023,19-02-2023,PROJ70577,5,9,10,7,3,8,9,10,1,3,65
JMAN566,20-02-2023,26-02-2023,PROJ70577,10,6,8,7,6,7,7,7,10,10,78
JMAN566,20-02-2023,26-02-2023,PROJ70577,8,10,8,3,6,2,4,4,5,8,58
JMAN566,20-02-2023,26-02-2023,PROJ70577,6,7,2,6,7,8,1,4,3,5,49
JMAN566,27-02-2023,05-03-2023,PROJ70577,6,6,8,10,2,9,10,3,9,3,66
JMAN566,27-02-2023,05-03-2023,PROJ70577,6,8,5,4,5,10,3,4,8,6,59
JMAN566,27-02-2023,05-03-2023,PROJ70577,3,4,5,9,8,10,4,7,10,7,67
JMAN566,27-02-2023,05-03-2023,PROJ70577,9,7,4,5,7,5,4,1,8,2,52
JMAN566,27-02-2023,05-03-2023,PROJ70577,5,6,1,2,1,4,3,7,4,2,35
JMAN566,06-03-2023,12-03-2023,PROJ70577,3,8,3,9,9,4,9,2,1,8,56
JMAN566,06-03-2023,12-03-2023,PROJ70577,1,6,6,8,9,7,7,9,2,9,64
JMAN566,06-03-2023,12-03-2023,PROJ70577,2,4,2,7,10,6,3,4,7,6,51
JMAN566,06-03-2023,12-03-2023,PROJ70577,3,2,7,6,1,6,6,4,4,2,41
JMAN566,13-03-2023,19-03-2023,PROJ70577,6,9,8,6,5,8,1,6,9,1,59
JMAN566,13-03-2023,19-03-2023,PROJ70577,3,9,4,9,1,1,1,8,8,9,53
JMAN566,13-03-2023,19-03-2023,PROJ70577,10,3,8,7,9,9,3,5,3,8,65
JMAN566,13-03-2023,19-03-2023,PROJ70577,5,10,1,10,10,2,4,10,9,3,64
JMAN566,20-03-2023,26-03-2023,PROJ70577,5,4,7,10,4,7,10,7,3,10,67
JMAN566,20-03-2023,26-03-2023,PROJ70577,1,6,5,7,4,3,8,5,1,4,44
JMAN566,20-03-2023,26-03-2023,PROJ70577,1,10,8,9,7,4,6,4,5,5,59
JMAN566,20-03-2023,26-03-2023,PROJ70577,9,2,1,3,7,3,1,10,10,3,49
JMAN566,27-03-2023,02-04-2023,PROJ70577,4,4,7,2,9,6,3,7,8,10,60
JMAN566,27-03-2023,02-04-2023,PROJ70577,8,5,10,2,10,7,9,7,10,6,74
JMAN566,27-03-2023,02-04-2023,PROJ70577,8,6,9,10,5,8,9,9,1,2,67
JMAN566,27-03-2023,02-04-2023,PROJ70577,7,4,9,1,2,10,1,5,10,2,51
JMAN566,03-04-2023,09-04-2023,PROJ70577,10,6,2,2,5,6,6,8,9,4,58
JMAN566,03-04-2023,09-04-2023,PROJ70577,6,9,1,1,1,6,6,1,2,3,36
JMAN566,03-04-2023,09-04-2023,PROJ70577,8,9,3,7,6,3,3,7,1,3,50
JMAN566,10-04-2023,16-04-2023,PROJ70577,5,8,6,8,2,2,6,2,7,7,53
JMAN566,10-04-2023,16-04-2023,PROJ70577,8,4,9,7,2,9,7,8,9,9,72
JMAN566,10-04-2023,16-04-2023,PROJ70577,3,10,6,1,6,6,3,5,6,6,52
JMAN566,10-04-2023,16-04-2023,PROJ70577,8,2,9,10,10,6,8,4,8,2,67
JMAN873,27-02-2023,05-03-2023,PROJ27248,7,1,6,9,4,4,9,9,4,6,59
JMAN873,27-02-2023,05-03-2023,PROJ27248,5,7,6,10,10,2,8,9,9,5,71
JMAN873,27-02-2023,05-03-2023,PROJ27248,9,5,5,10,5,6,8,9,3,4,64
JMAN873,27-02-2023,05-03-2023,PROJ27248,7,10,8,7,8,3,3,7,8,1,62
JMAN873,06-03-2023,12-03-2023,PROJ27248,3,5,4,9,5,6,4,7,3,9,55
JMAN873,06-03-2023,12-03-2023,PROJ27248,3,1,9,2,7,1,6,5,2,5,41
JMAN873,06-03-2023,12-03-2023,PROJ27248,10,8,5,7,4,4,1,6,7,7,59
JMAN873,06-03-2023,12-03-2023,PROJ27248,2,2,8,8,8,5,6,5,2,4,50
JMAN873,13-03-2023,19-03-2023,PROJ27248,2,7,7,1,10,3,2,5,7,3,47
JMAN873,13-03-2023,19-03-2023,PROJ27248,9,7,1,1,3,3,7,5,6,8,50
JMAN873,13-03-2023,19-03-2023,PROJ27248,10,3,6,9,2,2,7,4,7,9,59
JMAN873,20-03-2023,26-03-2023,PROJ27248,6,1,6,3,6,5,3,5,7,6,48
JMAN873,20-03-2023,26-03-2023,PROJ27248,1,6,9,1,6,6,10,3,9,7,58
JMAN873,20-03-2023,26-03-2023,PROJ27248,3,10,8,7,2,4,2,4,7,3,50
JMAN873,27-03-2023,02-04-2023,PROJ27248,10,3,6,8,2,2,10,5,8,10,64
JMAN873,27-03-2023,02-04-2023,PROJ27248,1,8,2,7,5,8,1,1,4,6,43
JMAN873,27-03-2023,02-04-2023,PROJ27248,3,10,10,10,3,9,5,7,1,6,64
JMAN873,03-04-2023,09-04-2023,PROJ27248,10,5,4,5,6,5,5,3,10,5,58
JMAN873,03-04-2023,09-04-2023,PROJ27248,3,7,2,6,9,10,6,3,7,3,56
JMAN873,03-04-2023,09-04-2023,PROJ27248,4,7,5,10,3,3,2,2,8,7,51
JMAN873,03-04-2023,09-04-2023,PROJ27248,8,6,4,10,8,5,1,6,1,3,52
JMAN873,10-04-2023,16-04-2023,PROJ27248,2,4,9,4,6,4,7,5,7,5,53
JMAN873,10-04-2023,16-04-2023,PROJ27248,2,1,10,10,7,1,7,7,3,2,50
JMAN873,17-04-2023,23-04-2023,PROJ27248,4,8,5,3,9,9,8,3,3,2,54
JMAN873,17-04-2023,23-04-2023,PROJ27248,10,6,8,2,4,8,9,7,3,7,64
JMAN873,17-04-2023,23-04-2023,PROJ27248,3,6,10,10,7,3,8,6,6,3,62
JMAN873,17-04-2023,23-04-2023,PROJ27248,3,1,10,6,2,1,1,1,4,8,37
JMAN873,17-04-2023,23-04-2023,PROJ27248,10,4,10,1,10,5,2,10,2,5,59
JMAN873,24-04-2023,30-04-2023,PROJ27248,7,9,5,9,1,5,3,5,1,3,48
JMAN873,24-04-2023,30-04-2023,PROJ27248,6,1,1,2,6,1,9,9,1,3,39
JMAN873,24-04-2023,30-04-2023,PROJ27248,4,4,8,2,10,7,4,3,10,4,56
JMAN981,27-02-2023,05-03-2023,PROJ35653,5,4,10,2,5,9,7,2,4,6,54
JMAN981,27-02-2023,05-03-2023,PROJ35653,5,6,4,2,8,6,8,4,6,1,50
JMAN981,06-03-2023,12-03-2023,PROJ35653,8,10,2,4,7,4,9,5,1,10,60
JMAN981,06-03-2023,12-03-2023,PROJ35653,1,7,8,7,1,10,5,1,7,7,54
JMAN981,06-03-2023,12-03-2023,PROJ35653,1,8,6,1,2,10,7,8,10,2,55
JMAN981,06-03-2023,12-03-2023,PROJ35653,3,9,9,5,4,6,10,3,10,9,68
JMAN981,06-03-2023,12-03-2023,PROJ35653,8,5,8,1,7,5,3,2,5,10,54
JMAN981,13-03-2023,19-03-2023,PROJ35653,1,3,8,9,1,2,9,6,7,7,53
JMAN981,13-03-2023,19-03-2023,PROJ35653,4,4,9,4,6,1,3,9,8,4,52
JMAN981,20-03-2023,26-03-2023,PROJ35653,1,1,7,9,2,1,7,5,6,10,49
JMAN981,20-03-2023,26-03-2023,PROJ35653,10,9,10,2,3,6,5,8,5,5,63
JMAN981,20-03-2023,26-03-2023,PROJ35653,3,10,5,7,9,9,10,1,4,4,62
JMAN981,20-03-2023,26-03-2023,PROJ35653,5,3,6,1,7,10,4,2,6,4,48
JMAN981,20-03-2023,26-03-2023,PROJ35653,1,7,4,3,3,3,10,1,1,4,37
JMAN981,27-03-2023,02-04-2023,PROJ35653,6,2,8,2,3,4,4,8,6,3,46
JMAN981,27-03-2023,02-04-2023,PROJ35653,6,5,5,4,6,2,5,5,6,9,53
JMAN981,03-04-2023,09-04-2023,PROJ35653,4,5,1,4,10,5,3,9,5,7,53
JMAN981,03-04-2023,09-04-2023,PROJ35653,4,6,9,3,2,6,5,9,1,5,50
JMAN981,03-04-2023,09-04-2023,PROJ35653,4,4,9,3,4,8,4,3,7,7,53
JMAN981,03-04-2023,09-04-2023,PROJ35653,5,7,7,3,8,10,7,10,2,9,68
JMAN981,10-04-2023,16-04-2023,PROJ35653,2,9,7,3,2,7,1,10,6,10,57
JMAN981,10-04-2023,16-04-2023,PROJ35653,2,4,4,1,9,8,6,5,2,3,44
JMAN981,10-04-2023,16-04-2023,PROJ35653,4,1,6,3,4,5,2,7,9,8,49
JMAN981,10-04-2023,16-04-2023,PROJ35653,9,4,7,9,8,3,1,4,9,3,57
JMAN981,10-04-2023,16-04-2023,PROJ35653,4,5,6,2,8,1,5,1,8,4,44
JMAN981,17-04-2023,23-04-2023,PROJ35653,5,2,10,5,4,9,7,5,2,7,56
JMAN981,17-04-2023,23-04-2023,PROJ35653,3,1,2,7,9,10,5,10,3,7,57
JMAN981,17-04-2023,23-04-2023,PROJ35653,2,4,2,1,3,3,4,1,1,3,24
JMAN981,24-04-2023,30-04-2023,PROJ35653,6,5,10,1,2,6,1,3,9,7,50
JMAN981,24-04-2023,30-04-2023,PROJ35653,10,3,5,8,10,9,5,7,3,7,67
JMAN1,03-04-2023,09-04-2023,PROJ82332,1,6,7,5,4,6,1,3,2,2,37
JMAN1,03-04-2023,09-04-2023,PROJ82332,9,2,6,2,8,7,9,3,4,7,57
JMAN1,03-04-2023,09-04-2023,PROJ82332,8,9,3,2,2,1,4,8,8,6,51
JMAN1,03-04-2023,09-04-2023,PROJ82332,2,3,5,9,1,4,4,6,2,7,43
JMAN1,10-04-2023,16-04-2023,PROJ82332,9,2,2,9,10,5,4,10,10,9,70
JMAN1,10-04-2023,16-04-2023,PROJ82332,1,10,1,10,9,8,3,9,2,5,58
JMAN1,10-04-2023,16-04-2023,PROJ82332,10,4,4,2,1,7,1,1,6,8,44
JMAN1,10-04-2023,16-04-2023,PROJ82332,5,5,2,6,5,3,10,6,8,7,57
JMAN1,10-04-2023,16-04-2023,PROJ82332,4,10,7,4,5,2,5,5,2,2,46
JMAN1,17-04-2023,23-04-2023,PROJ82332,3,7,5,5,4,5,6,4,10,10,59
JMAN1,17-04-2023,23-04-2023,PROJ82332,3,7,4,2,9,9,5,1,9,8,57
JMAN1,17-04-2023,23-04-2023,PROJ82332,2,1,6,6,10,9,9,4,9,8,64
JMAN1,17-04-2023,23-04-2023,PROJ82332,3,5,3,9,2,4,9,4,6,9,54
JMAN1,24-04-2023,30-04-2023,PROJ82332,7,1,7,10,9,4,6,1,10,8,63
JMAN1,24-04-2023,30-04-2023,PROJ82332,1,2,7,9,10,3,10,6,1,8,57
JMAN1,24-04-2023,30-04-2023,PROJ82332,2,3,3,8,1,5,5,4,3,8,42
JMAN1,24-04-2023,30-04-2023,PROJ82332,9,2,7,4,5,3,1,2,10,9,52
JMAN1,01-05-2023,07-05-2023,PROJ82332,10,7,6,10,8,1,6,10,4,2,64
JMAN1,01-05-2023,07-05-2023,PROJ82332,7,9,2,8,2,5,9,3,8,9,62
JMAN1,08-05-2023,14-05-2023,PROJ82332,3,1,10,1,3,9,9,5,9,2,52
JMAN1,08-05-2023,14-05-2023,PROJ82332,4,9,8,8,9,10,7,8,6,3,72
JMAN1,08-05-2023,14-05-2023,PROJ82332,1,2,9,6,9,6,5,5,4,5,52
JMAN1,08-05-2023,14-05-2023,PROJ82332,5,2,6,4,7,9,5,7,10,7,62
JMAN1,15-05-2023,21-05-2023,PROJ82332,8,6,2,1,9,2,8,10,8,7,61
JMAN1,15-05-2023,21-05-2023,PROJ82332,3,10,4,1,2,2,6,5,6,3,42
JMAN1,15-05-2023,21-05-2023,PROJ82332,9,7,6,10,4,5,3,10,6,6,66
JMAN1,15-05-2023,21-05-2023,PROJ82332,8,4,4,3,5,3,7,7,8,5,54
JMAN1,15-05-2023,21-05-2023,PROJ82332,10,4,7,10,4,9,5,10,6,7,72
JMAN1,22-05-2023,28-05-2023,PROJ82332,4,3,10,5,3,10,9,6,2,1,53
JMAN1,22-05-2023,28-05-2023,PROJ82332,4,3,2,5,9,6,2,7,5,9,52
JMAN1,29-05-2023,04-06-2023,PROJ82332,10,7,6,6,6,7,6,10,1,6,65
JMAN1,29-05-2023,04-06-2023,PROJ82332,1,3,4,4,4,10,10,3,9,3,51
JMAN1,29-05-2023,04-06-2023,PROJ82332,2,6,7,4,8,10,2,9,4,4,56
JMAN920,13-11-2023,19-11-2023,PROJ42948,9,10,7,9,1,9,2,6,1,2,56
JMAN920,13-11-2023,19-11-2023,PROJ42948,2,3,2,10,2,3,6,1,5,7,41
JMAN920,13-11-2023,19-11-2023,PROJ42948,8,2,4,1,4,8,7,8,7,2,51
JMAN920,13-11-2023,19-11-2023,PROJ42948,7,5,8,2,6,2,2,7,2,9,50
JMAN920,04-12-2023,10-12-2023,PROJ42948,3,5,10,2,8,3,7,2,7,10,57
JMAN920,11-12-2023,17-12-2023,PROJ42948,8,7,4,6,2,1,7,10,5,3,53
JMAN920,18-12-2023,24-12-2023,PROJ42948,7,4,6,5,9,10,4,9,4,3,61
JMAN920,01-01-2024,07-01-2024,PROJ42948,10,8,9,1,2,3,4,6,5,1,49
JMAN920,01-01-2024,07-01-2024,PROJ42948,1,5,9,3,2,5,5,8,2,10,50
JMAN776,04-12-2023,10-12-2023,PROJ63301,5,10,10,8,4,10,8,10,5,7,77
JMAN776,04-12-2023,10-12-2023,PROJ63301,6,10,1,6,2,9,9,7,4,5,59
JMAN776,11-12-2023,17-12-2023,PROJ63301,1,3,7,7,10,2,10,9,3,2,54
JMAN776,11-12-2023,17-12-2023,PROJ63301,4,8,6,7,8,7,3,7,7,5,62
JMAN776,11-12-2023,17-12-2023,PROJ63301,8,8,9,4,8,2,7,8,8,9,71
JMAN776,11-12-2023,17-12-2023,PROJ63301,6,1,9,10,1,3,8,1,6,7,52
JMAN776,18-12-2023,24-12-2023,PROJ63301,8,9,10,3,5,4,3,5,6,10,63
